  
 Results from TRNSYS Input File: 
 C:\Users\gawa\Desktop\Course in DTU\47330 energy storage and conversion\Lectur
 es\Lecture 08\47330SDHCal\47330-MarstalSunstore4.trd                          
                                                                               
                                                                   
 Initiated at time: 2019-11-28 AT  14:37:20
 TIME                    	Power_port_1             	Power_port_2             	Power_port_3             	Power_port_4             	Power_port_5             	Power_hx_1               	Power_hx_2               	Power_hx_3               	Heatloss_whole           	Heatloss_bot             	Heatloss_top             	Energy_change            	Mean_temperature         	Max_T                    	Min_T                    	Tambient                 	
 HOURS              	kJ/hr               	kJ/hr               	kJ/hr               	kJ/hr               	kJ/hr               	kJ/hr               	kJ/hr               	kJ/hr               	kJ/hr               	kJ/hr               	kJ/hr               	kJ                  	C                   	C                   	C                   	C                   	
  +9.3660000000000000E+03	  -1.5230603829093220E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.8032371570410505E+03	  +1.6164521683847824E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.5481849122875945E+04	  -9.3243392202871037E+03	  -1.5386964439566358E+04	  +1.8983032654468167E+08	  +5.1738860176535653E+01	  +6.9170068344330119E+01	  +4.1010112546637359E+01	  -2.2999999523162842E+00	
  +9.3670000000000000E+03	  -1.5265826066007359E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.8121384901320653E+03	  +1.6164690487289522E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.5605535857136332E+04	  -9.3396775535562774E+03	  -1.5411289240991060E+04	  +1.9068226124139625E+08	  +5.1836421454485929E+01	  +6.9233053329748245E+01	  +4.1031356778358152E+01	  -2.3499999046325684E+00	
  +9.3680000000000000E+03	  -1.5301191715178756E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.8210170716503617E+03	  +1.6174728742207535E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.5776403568842688E+04	  -9.3657688589105492E+03	  -1.5445547020586968E+04	  +1.9150389533252019E+08	  +5.1930512788301414E+01	  +6.9292175270655065E+01	  +4.1052546710382728E+01	  -2.4500000476837158E+00	
  +9.3690000000000000E+03	  -1.5332411059099605E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.8298541018027536E+03	  +1.6174727363553695E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.5656187287914567E+04	  -9.3297351979480936E+03	  -1.5416948178227914E+04	  +1.9229719003980398E+08	  +5.2021358771840134E+01	  +6.9347799616426954E+01	  +4.1073637474469578E+01	  -2.2615385055541992E+00	
  +9.3700000000000000E+03	  -1.5361814218520772E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.8386780610243877E+03	  +1.6174725577541236E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.3612048230169545E+04	  -8.8800573292293120E+03	  -1.4973982483917855E+04	  +1.9306127704521134E+08	  +5.2108859967648009E+01	  +6.9400036196223354E+01	  +4.1094697043017632E+01	  -1.5179483592510223E-01	
  +9.3710000000000000E+03	  -1.5362497627916820E+07	  +0.0000000000000000E+00	  +2.5976345072127804E+06	  +2.9487351400745916E+06	  +1.5496492012648400E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.1631046905066811E+04	  -8.5916411543100530E+03	  -1.4453780922648582E+04	  +1.9651133330492312E+08	  +5.2503951163012950E+01	  +6.9437797546402351E+01	  +4.2209065638093016E+01	  +2.3022222518920898E+00	
  +9.3720000000000000E+03	  -1.5147029130436435E+07	  +0.0000000000000000E+00	  +2.5531159669042495E+06	  +7.1864117634644685E+06	  +1.0493334227401299E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.9855614633991994E+04	  -8.4148323233487081E+03	  -1.3863180694115013E+04	  +2.0169284311503071E+08	  +5.3097323777997964E+01	  +6.9058201694108149E+01	  +4.3751466782750661E+01	  +4.6658730506896973E+00	
  +9.3730000000000000E+03	  -1.4617221128361633E+07	  +0.0000000000000000E+00	  +2.6046648932939610E+06	  +8.2448516830890942E+06	  +7.1006207481192416E+06	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.8004722660429848E+04	  -8.1817630197126909E+03	  -1.3191688486242841E+04	  +2.0580818122941560E+08	  +5.3568601268145059E+01	  +6.8072435931786615E+01	  +4.4802107553481164E+01	  +6.7990846633911133E+00	
  +9.3740000000000000E+03	  -1.3848345908615692E+07	  +0.0000000000000000E+00	  +2.6288756492234813E+06	  +5.1186228741415069E+06	  +4.3725679759839056E+06	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.7632989197846713E+04	  -8.3020190086571529E+03	  -1.2817130462848156E+04	  +2.0651823998876029E+08	  +5.3649915294030620E+01	  +6.6620217566524019E+01	  +4.5648223690446940E+01	  +7.0866303443908691E+00	
  +9.3750000000000000E+03	  -1.2983810663178397E+07	  +0.0000000000000000E+00	  +2.9317605060959877E+06	  +1.3952913305973571E+06	  +3.5950609739869768E+06	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.7377536972116286E+04	  -8.4129484693019731E+03	  -1.2522928080414084E+04	  +2.0299155330171159E+08	  +5.3246048587526502E+01	  +6.4976586750343841E+01	  +4.5886367580883991E+01	  +6.8095240592956543E+00	
  +9.3760000000000000E+03	  -1.2571746583871957E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -1.0354811878383820E+04	  +7.3356032765528196E+06	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.6681715439389154E+04	  -8.1731796280195895E+03	  -1.2368053857759573E+04	  +1.9785303301422527E+08	  +5.2657599017443381E+01	  +6.4197696374390659E+01	  +4.4713154841011509E+01	  +6.7500004768371582E+00	
  +9.3770000000000000E+03	  -1.2906942650017304E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.7303078707534587E+03	  +1.2144348427471306E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.6386952241643063E+04	  -7.8711324369169588E+03	  -1.2524147896739922E+04	  +1.9480686517355064E+08	  +5.2308760041247979E+01	  +6.4835228453716581E+01	  +4.3222691815640715E+01	  +6.6624999046325684E+00	
  +9.3780000000000000E+03	  -1.3477091605545605E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.5150600718621263E+03	  +1.3860678824745694E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.6658246163550495E+04	  -7.7955178630167702E+03	  -1.2794367172295879E+04	  +1.9456393927562392E+08	  +5.2280940818553624E+01	  +6.5927855260717536E+01	  +4.2708973918525366E+01	  +6.5000000000000000E+00	
  +9.3790000000000000E+03	  -1.3934215751496503E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.4000448608361330E+03	  +1.4857779100056268E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.7026287103890347E+04	  -7.7794786846461975E+03	  -1.3025659720719832E+04	  +1.9516056409804404E+08	  +5.2349264694029806E+01	  +6.6802173540461467E+01	  +4.2434474608200809E+01	  +6.3000001907348633E+00	
  +9.3800000000000000E+03	  -1.4291146917520544E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.3268287293969079E+03	  +1.5386354152246207E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.7353542345114707E+04	  -7.7754978909694073E+03	  -1.3205935258995654E+04	  +1.9611120632775962E+08	  +5.2458129694084647E+01	  +6.7483275513515792E+01	  +4.2259734437701454E+01	  +6.1437501907348633E+00	
  +9.3810000000000000E+03	  -1.4571353951573472E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.2748648039622458E+03	  +1.5770201371436130E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.7656396832877479E+04	  -7.7797458851786168E+03	  -1.3351696033130589E+04	  +1.9719991164530098E+08	  +5.2582805308894336E+01	  +6.8016561558440756E+01	  +4.2135715522582927E+01	  +6.0000000000000000E+00	
  +9.3820000000000000E+03	  -1.4799218579173135E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.2366412438157586E+03	  +1.6054922777134292E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.7956099673986646E+04	  -7.7923995715742140E+03	  -1.3477103271443100E+04	  +1.9836893555789164E+08	  +5.2716678793923890E+01	  +6.8449058675066738E+01	  +4.2044489842042388E+01	  +5.8499999046325684E+00	
  +9.3830000000000000E+03	  -1.4983414005303290E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.2065348374234964E+03	  +1.6173209547162298E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.8237387880941016E+04	  -7.8083269089378246E+03	  -1.3583527698156931E+04	  +1.9953285770955956E+08	  +5.2849968038967283E+01	  +6.8797550649816543E+01	  +4.1972636843492836E+01	  +5.7041668891906738E+00	
  +9.3840000000000000E+03	  -1.5127503220299449E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.1804928291986253E+03	  +1.6175293600192230E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.8484876421138972E+04	  -7.8236516216706941E+03	  -1.3670663305448434E+04	  +2.0059263735889262E+08	  +5.2971331163785841E+01	  +6.9068948376214337E+01	  +4.1910484079233001E+01	  +5.5708332061767578E+00	
  +9.3850000000000000E+03	  -1.7460123593770802E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.1261285160557309E+03	  +1.6211820007300561E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.8799732997261715E+04	  -7.8715187585431795E+03	  -1.3748417738625656E+04	  +2.0042016584817332E+08	  +5.2951580188669226E+01	  +6.9078022477664391E+01	  +4.1780736315168816E+01	  +5.2187500000000000E+00	
  +9.3860000000000000E+03	  -1.7378956074569535E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0589083821728491E+03	  +1.6175867239694454E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.9220420308966830E+04	  -7.9594269602368176E+03	  -1.3840774342732420E+04	  +1.9914068423449850E+08	  +5.2805057383781261E+01	  +6.8938254704568010E+01	  +4.1620306401367188E+01	  +4.6500000953674316E+00	
  +9.3870000000000000E+03	  -1.7333296526555397E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0093396649122806E+03	  +1.6175552360681664E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.9596940944374437E+04	  -8.0416035568125844E+03	  -1.3931084631698315E+04	  +1.9790350548814839E+08	  +5.2663378989871127E+01	  +6.8857732018994326E+01	  +4.1502003973537668E+01	  +4.1500000953674316E+00	
  +9.3880000000000000E+03	  -1.7300881331959739E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.9698101186917211E+03	  +1.6175388358257588E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.9985449155455120E+04	  -8.1289385244986115E+03	  -1.4025774647704162E+04	  +1.9670389086609197E+08	  +5.2526002338788594E+01	  +6.8797552487646755E+01	  +4.1407661381125827E+01	  +3.6500000953674316E+00	
  +9.3890000000000000E+03	  -1.7270449790260956E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.9370049793287799E+03	  +1.6175247092982959E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.0380919914270860E+04	  -8.2197286565532631E+03	  -1.4121978702101929E+04	  +1.9553484531751481E+08	  +5.2392126376063857E+01	  +6.8744405430293611E+01	  +4.1329367492431452E+01	  +3.1500000953674316E+00	
  +9.3900000000000000E+03	  -1.7242177806724742E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.9091138739465950E+03	  +1.6175177578887329E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.0781188722885330E+04	  -8.3130437392059430E+03	  -1.4218584851119602E+04	  +1.9439449268323117E+08	  +5.2261536248975808E+01	  +6.8693126040215532E+01	  +4.1262801608464429E+01	  +2.6500000953674316E+00	
  +9.3910000000000000E+03	  -1.7213596139438435E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.8849658724396595E+03	  +1.6175116973610306E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.1224167650829528E+04	  -8.4166919804068330E+03	  -1.4323507682687523E+04	  +1.9328201242589688E+08	  +5.2134137991787149E+01	  +6.8641413853364639E+01	  +4.1205169146634034E+01	  +2.1109375953674316E+00	
  +9.3920000000000000E+03	  -1.7184200393464081E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.8637618516259899E+03	  +1.6175070474858742E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.1732219721068119E+04	  -8.5351965576499133E+03	  -1.4441501490296474E+04	  +1.9219796353218040E+08	  +5.2009995618152850E+01	  +6.8588435152543497E+01	  +4.1154562891708807E+01	  +1.5098959207534790E+00	
  +9.3930000000000000E+03	  -1.7153911832401246E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.8449466178178991E+03	  +1.6175033886369534E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.1827809184739323E+04	  -8.5655149098396105E+03	  -1.4469780656522769E+04	  +1.9114341266470322E+08	  +5.1889231279417253E+01	  +6.8534058356738782E+01	  +4.1109657799088069E+01	  +1.3241667747497559E+00	
  +9.3940000000000000E+03	  -1.7122864165956467E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.8281228818407071E+03	  +1.6175004560653280E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.1397115477822183E+04	  -8.4829534163359858E+03	  -1.4383903733434372E+04	  +1.9011966946144831E+08	  +5.1771994951811827E+01	  +6.8478506584960755E+01	  +4.1069505684584037E+01	  +1.6675000190734863E+00	
  +9.3950000000000000E+03	  -1.7091250583414741E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.8129689265200013E+03	  +1.6174980078770192E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.0737149469892247E+04	  -8.3512968966965764E+03	  -1.4247890207391945E+04	  +1.8912778255476400E+08	  +5.1658406721902359E+01	  +6.8422102006770615E+01	  +4.1033338726778048E+01	  +2.2428572177886963E+00	
  +9.3960000000000000E+03	  -1.7059273544338375E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.7992191597413948E+03	  +1.6174959863592882E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.9978484213577292E+04	  -8.1985250936160919E+03	  -1.4089928759575210E+04	  +1.8816838996448624E+08	  +5.1548539654010320E+01	  +6.8365181237697954E+01	  +4.1000523054275405E+01	  +2.9196429252624512E+00	
  +9.3970000000000000E+03	  -1.7027117244544581E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.7866471096187306E+03	  +1.6174943594022095E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.9495074543747272E+04	  -8.1050395862676014E+03	  -1.3990603142663120E+04	  +1.8724167568935063E+08	  +5.1442414819177721E+01	  +6.8308049939786741E+01	  +4.0970518161381229E+01	  +3.3238637447357178E+00	
  +9.3980000000000000E+03	  -1.6994969124915659E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.7750780905875108E+03	  +1.6174929795572413E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.9072525895428800E+04	  -8.0245990954055596E+03	  -1.3903828559103620E+04	  +1.8634756524711439E+08	  +5.1340023687897762E+01	  +6.8251018035628562E+01	  +4.0942907137440358E+01	  +3.6698863506317139E+00	
  +9.3990000000000000E+03	  -1.6963010170177247E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.7643793816673970E+03	  +1.6174917766577274E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.8798531955089093E+04	  -7.9760188577563786E+03	  -1.3848552911944751E+04	  +1.8548585608149567E+08	  +5.1241343063967975E+01	  +6.8194384983237569E+01	  +4.0917373225936508E+01	  +3.8700001239776611E+00	
  +9.4000000000000000E+03	  -1.6931355418849569E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.7544147514728847E+03	  +1.6174907833063835E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.9164101466979293E+04	  -8.0649546890488691E+03	  -1.3930542794383000E+04	  +1.8465590285815370E+08	  +5.1146299045429402E+01	  +6.8138340192233883E+01	  +4.0893591292298055E+01	  +3.4331250190734863E+00	
  +9.4010000000000000E+03	  -1.6900143051380798E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.7450991920066936E+03	  +1.6174899594615310E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.9428459303127587E+04	  -8.1318873901776669E+03	  -1.3990371464154377E+04	  +1.8385707498914045E+08	  +5.1054819419040456E+01	  +6.8083110227287207E+01	  +4.0871358453476596E+01	  +3.1000001430511475E+00	
  +9.4020000000000000E+03	  -1.6869520672893606E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.7363854892478903E+03	  +1.6174891508203644E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.9615356111153720E+04	  -8.1819060135921791E+03	  -1.4033204723264527E+04	  +1.8308894114481953E+08	  +5.0966854790087311E+01	  +6.8028938895579827E+01	  +4.0850562026844614E+01	  +2.8468749523162842E+00	
  +9.4030000000000000E+03	  -1.6839587486730482E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.7282179871438930E+03	  +1.6174884431516619E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.9792258924072856E+04	  -8.2295140713051260E+03	  -1.4073609802381641E+04	  +1.8235090492580956E+08	  +5.0882336860511394E+01	  +6.7975989329729870E+01	  +4.0831069181727671E+01	  +2.6062500476837158E+00	
  +9.4040000000000000E+03	  -1.6810413482326299E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.7205437215359125E+03	  +1.6174878323948601E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.9987242960169075E+04	  -8.2807395101354341E+03	  -1.4117666470234826E+04	  +1.8164223848815277E+08	  +5.0801182279573567E+01	  +6.7924375828382480E+01	  +4.0812753512018887E+01	  +2.3500001430511475E+00	
  +9.4050000000000000E+03	  -1.6782048256928191E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.7133156194714757E+03	  +1.6174873106584202E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.0228373263343812E+04	  -8.3416133039476153E+03	  -1.4171447168896331E+04	  +1.8096212389494568E+08	  +5.0723297379332031E+01	  +6.7874178658995689E+01	  +4.0795502671769640E+01	  +2.0499999523162842E+00	
  +9.4060000000000000E+03	  -1.6754534218861308E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.7064978915091324E+03	  +1.6174867843119085E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.0428091441640441E+04	  -8.3932788527260927E+03	  -1.4216128372194720E+04	  +1.8030973126787397E+08	  +5.0648587124346633E+01	  +6.7825466028128488E+01	  +4.0779231244651868E+01	  +1.7937500476837158E+00	
  +9.4070000000000000E+03	  -1.6727899795211427E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.7000602692633547E+03	  +1.6174863245410588E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.0615503917194219E+04	  -8.4420000501193863E+03	  -1.4257999247749807E+04	  +1.7968422017729214E+08	  +5.0576955270867046E+01	  +6.7778283089882152E+01	  +4.0763866991081997E+01	  +1.5520833730697632E+00	
  +9.4080000000000000E+03	  -1.6702160037089344E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.6939730568781233E+03	  +1.6174859296918064E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.0798876194271776E+04	  -8.4895557138518052E+03	  -1.4298858792295330E+04	  +1.7908471091366345E+08	  +5.0508301076915089E+01	  +6.7732652699467508E+01	  +4.0749339037895282E+01	  +1.3166667222976685E+00	
  +9.4090000000000000E+03	  -1.5879510528596114E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.6932529675825172E+03	  +1.6169169430190299E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.1113356138419105E+04	  -8.5573616614929088E+03	  -1.4376523845127338E+04	  +1.7891132877644521E+08	  +5.0488445819292650E+01	  +6.7776728126926997E+01	  +4.0747620447690977E+01	  +1.0000000000000000E+00	
  +9.4100000000000000E+03	  -1.5934163219257884E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.6961013233397480E+03	  +1.6174788874783173E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.1548038664617387E+04	  -8.6449421817464900E+03	  -1.4482589687235404E+04	  +1.7911483355904812E+08	  +5.0511750641524095E+01	  +6.7869387570966921E+01	  +4.0754418432791766E+01	  +6.0000002384185791E-01	
  +9.4110000000000000E+03	  -1.5966880709010769E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.6974377094094052E+03	  +1.6174800614083249E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.1971062140599344E+04	  -8.7317458246956921E+03	  -1.4580404394734898E+04	  +1.7927798948965508E+08	  +5.0530434821375636E+01	  +6.7923721727120025E+01	  +4.0757607898351807E+01	  +2.0000000298023224E-01	
  +9.4120000000000000E+03	  -1.5989532563001744E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.6981095045749043E+03	  +1.6174805956016034E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.2388151988781363E+04	  -8.8182079814093031E+03	  -1.4674438882397531E+04	  +1.7941335870508823E+08	  +5.0545936941084712E+01	  +6.7960497362117493E+01	  +4.0759211228102401E+01	  -2.0000000298023224E-01	
  +9.4130000000000000E+03	  -1.6006426215936234E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.6984395007895891E+03	  +1.6174808183400311E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.2851599283762000E+04	  -8.9152591405888634E+03	  -1.4777080150155745E+04	  +1.7952865200272608E+08	  +5.0559140020499164E+01	  +6.7987250131718142E+01	  +4.0759998808567047E+01	  -6.5000003576278687E-01	
  +9.4140000000000000E+03	  -1.6020965379244439E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.6985753589591131E+03	  +1.6174819250044664E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.3312476200333491E+04	  -9.0122105372780898E+03	  -1.4878301234090486E+04	  +1.7962783671996933E+08	  +5.0570498388464109E+01	  +6.8007406411971900E+01	  +4.0760323052408388E+01	  -1.1000000238418579E+00	
  +9.4150000000000000E+03	  -1.6030088266321329E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.6986195416965165E+03	  +1.6174800136840260E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.3721569480584883E+04	  -9.0983502049915551E+03	  -1.4967817149510294E+04	  +1.7971481471447551E+08	  +5.0580458875259986E+01	  +6.8023194008068060E+01	  +4.0760428500469011E+01	  -1.5000000000000000E+00	
  +9.4160000000000000E+03	  -1.6038868981544053E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.6986219610169737E+03	  +1.6174810465245688E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.4279365748280616E+04	  -9.2167623238428914E+03	  -1.5088965897296137E+04	  +1.7979236608629942E+08	  +5.0589339850493317E+01	  +6.8035910999940228E+01	  +4.0760434274503517E+01	  -2.0500001907348633E+00	
  +9.4170000000000000E+03	  -1.6046292602886841E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.6986438174074319E+03	  +1.6174809610392580E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.3936135307430734E+04	  -9.1414211740490609E+03	  -1.5015848145247262E+04	  +1.7986174179103455E+08	  +5.0597284570245620E+01	  +6.8046290501561089E+01	  +4.0760486437726570E+01	  -1.7000000476837158E+00	
  +9.4180000000000000E+03	  -1.6052743641502649E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.6987398807633035E+03	  +1.6174809366703195E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.3142172659700562E+04	  -8.9692365898243297E+03	  -1.4845492830744994E+04	  +1.7992476138383612E+08	  +5.0604501405096151E+01	  +6.8055016444448242E+01	  +4.0760715705879008E+01	  -9.0000003576278687E-01	
  +9.4190000000000000E+03	  -1.6058436918044653E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.6989019237502998E+03	  +1.6174808030552994E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.2285127020821761E+04	  -8.7836301228558186E+03	  -1.4661406558531473E+04	  +1.7998254107722089E+08	  +5.0611118180710449E+01	  +6.8062464251235383E+01	  +4.0761102443318137E+01	  -3.7499986588954926E-02	
  +9.4200000000000000E+03	  -1.6063539082780587E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.6991300212266251E+03	  +1.6174807750431545E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.1060119137492329E+04	  -8.5189376439867665E+03	  -1.4397987632625567E+04	  +1.8003597235813370E+08	  +5.0617236987783897E+01	  +6.8068924093019433E+01	  +4.0761646828703164E+01	  +1.1924999952316284E+00	
  +9.4210000000000000E+03	  -1.6043464638736935E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -8.6995752799364109E+03	  +1.6174628864449153E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.9849414158150270E+04	  -8.2572016635988293E+03	  -1.4137819371871472E+04	  +1.8009816605249757E+08	  +5.0624359242959073E+01	  +6.8077268578025794E+01	  +4.0762709498654921E+01	  +2.4092857837677002E+00	
