-1397.87,0
-1359.79,0
-1397.79,0
-1458.6999999999998,0
-1588.59,0
-1992.2428792409423,0.07712075905779187
-2383.804894786936,1.4651052130637163
-2466.5556377021157,0.26436229788474475
-2465.16,0
-2571.036837057429,-2.842762170043949
-2529.3018697132247,11.628130286775349
-2418.81,0
-2330.346280156667,0.4737198433329072
-2292.54,0
-2270.804567872578,3.705432127422083
-2460.7167828720576,11.323217127943153
-2909.953315612734,-172.3010014476966
-2619.7501553418538,-27.19942131225629
-2359.570638297873,47.89936170212766
-2296.7373604255818,44.79263957441846
-2204.4078200559684,22.572179944032115
-2104.9700000000003,6.090000000000001
-1984.1180350646712,1.5119649353290252
-1910.1000000000001,2.31
-1934.6177451064823,2.872254893517767
-1851.13,0
-1835.1787234042556,20.051276595744692
-1850.5715957446805,52.26840425531916
-1980.73,0
-2279.8346525386783,33.575347461321925
-2700.630516515675,-67.63960189916696
-2786.2512840100253,-110.4499856463421
-2701.578597779776,-68.11364253121744
-2772.2783720461416,-103.46352966440031
-2642.571825770747,-38.610256526703125
-2362.509524578942,12.810475421057651
-2231.01,0
-2009.4858593618194,1.0841406381808978
-1833.35,0
-1726.762560313081,0.9474396869192576
-1777.31,0
-1445.33,0
-1021.3900000000003,0
-833.4599999999998,0
-663.3999999999999,0
-590.0308019249885,0
-590.0308019249885,0
-585.9989102940797,2.015945815454409
-578.0376542646909,5.996573830148796
-587.8345176695134,1.0981421277375574
-578.6950897976168,5.667856063685873
-574.5125135820971,7.759144171445701
-590.0308019249885,0
-584.1918594571692,2.9194712339096305
-574.8438382100467,7.5934818574709455
-589.2377150314275,0.3965434467805077
-581.7741282653981,4.128336829795225
-585.4108019249885,2.31
-576.1946317122225,6.918085106382986
-529.112929584563,30.45893617021278
-462.8646317122225,63.583085106382995
-322.0708019249885,133.98000000000002
-211.5408019249885,189.245
-657.7039352771593,-33.83656667608538
-1176.3304267573722,-224.16555364216504
-870.5933257963457,-140.28126193567854
-590.0308019249885,0
-589.6330887335133,0.19885659573759148
-590.0308019249885,0
-590.0308019249885,0
-587.100591498861,1.4651052130637112
-576.068889259383,6.98095633280272
-590.0308019249885,0
-583.3370266060948,3.346887659446859
-578.1041423513428,5.963329786822863
-585.2708019249885,2.3800000000000003
-587.407163201641,1.3118193616737712
-576.2145790310205,6.9081114469839795
-520.530874138736,34.74996389312628
-589.2377150314275,0.3965434467805077
-410.3446340520526,89.84308393646798
-764.8220842613582,-87.39564116818482
-576.7397380952012,6.645531914893621
-531.7908019249885,29.120000000000005
-268.4508019249885,160.79
-322.0708019249885,133.98000000000002
-443.4091980750113,73.3108019249886
-768.8326034487164,-89.40090076186397
-1229.2261378183202,-215.81340917263915
-1192.79,0
-1096.1200000000001,0
-776.1689465638401,-93.0690723194258
-589.6330887335133,0.19885659573759148
-590.0308019249885,0
-587.552504052648,1.239148936170221
-587.5376104356268,1.2465957446808595
-584.4903763930736,2.7702127659574654
-522.9458100302843,33.542495947352094
-167.3008019249885,211.365
-226.90919807501177,181.56080192498837
-737.8799999999999,0
-1335.1699999999998,0
-1831.19,0
-1938.5200000000002,0
-2012.9699999999998,0
-2115.1000000000004,0
-2201.32,0
-2209.23,0
-2393.9399999999996,0
-2485.418811782339,-5.833762820771198
-2452.29,0
-2532.13,0
-2947.7411259964815,-191.1949066395702
-2660.6756632425295,-47.66217526259426
-2519.09,0
-2324.87,0
-2045.4799999999998,0
-1718.5700000000002,0
-1363.22,0
-1077.72,0
-933.17,0
-903.77,0
-858.52,0
-779.0899999999999,0
-834.5899999999999,0
-1282.0300000000002,0
-1703.8799999999999,0
-1607.003262556339,-8.871869440160804
-1423.54,0
-1443.02,0
-1276.0206527362227,-9.075989888889017
-1192.93,0
-1133.5900000000001,0
-1118.96,0
-1415.9900000000002,0
-1743.7900000000002,0
-1657.6899999999998,0
-1507.2800000000002,0
-1251.87,0
-1199.21,0
-1416.65,0
-1166.57,0
-783.31,0
-622.9799999999998,0
-738.03,0
-848.4599999999999,0
-897.72,0
-1038.16,0
-1303.03,0
-1770.73,0
-2218.35,0
-2214.46,0
-2124.5200000000004,0
-2106.54,0
-2006.8000000000002,0
-1819.8899999999999,0
-1791.74,0
-1768.99,0
-1720.5300000000002,0
-1854.3899999999999,0
-1937.8999999999999,0
-1622.9500000000003,0
-1388.93,0
-1177.7400000000002,0
-1052.29,0
-845.3299999999999,0
-658.652016541267,-34.31060730813924
-2150.2565355593006,-780.1128668171559
