y_gt,1051.1958553798638,39.8,true,false
y_bio,1802.1468397940937,39.8,true,false
z,0.6248728564118509,39.8,true,false
obj,8649483.566409394,39.8,true,false
curtail,4716997.145912433,39.8,true,false
y_gt,708.7365590837456,39.8,true,true
y_bio,1949.675306551616,39.8,true,true
z,0.6247588611461954,39.8,true,true
obj,8548042.059027161,39.8,true,true
curtail,4683185.696241188,39.8,true,true
y_gt,1051.1958553798638,39.839999999999996,true,false
y_bio,1802.1468397940937,39.839999999999996,true,false
z,0.6248728564118509,39.839999999999996,true,false
obj,8649555.652282987,39.839999999999996,true,false
curtail,4716997.145912433,39.839999999999996,true,false
y_gt,708.7365590837451,39.839999999999996,true,true
y_bio,1949.6753065516166,39.839999999999996,true,true
z,0.624758861146195,39.839999999999996,true,true
obj,8548120.046039425,39.839999999999996,true,true
curtail,4682988.322800523,39.839999999999996,true,true
y_gt,1051.1958553798638,39.88,true,false
y_bio,1802.1468397940937,39.88,true,false
z,0.6248728564118509,39.88,true,false
obj,8649627.738156578,39.88,true,false
curtail,4716997.145912433,39.88,true,false
y_gt,708.7365590837449,39.88,true,true
y_bio,1949.675306551617,39.88,true,true
z,0.6247588611461949,39.88,true,true
obj,8548198.033051686,39.88,true,true
curtail,4683806.329744693,39.88,true,true
y_gt,1051.1958553798638,39.92,true,false
y_bio,1802.1468397940937,39.92,true,false
z,0.6248728564118509,39.92,true,false
obj,8649699.824030168,39.92,true,false
curtail,4716997.145912433,39.92,true,false
y_gt,708.7365590837451,39.92,true,true
y_bio,1949.6753065516166,39.92,true,true
z,0.624758861146195,39.92,true,true
obj,8548276.020063948,39.92,true,true
curtail,4682598.533752489,39.92,true,true
y_gt,1051.1958553798638,39.96,true,false
y_bio,1802.1468397940937,39.96,true,false
z,0.6248728564118509,39.96,true,false
obj,8649771.909903761,39.96,true,false
curtail,4716997.145912433,39.96,true,false
y_gt,708.7365590837456,39.96,true,true
y_bio,1949.675306551616,39.96,true,true
z,0.6247588611461954,39.96,true,true
obj,8548354.007076211,39.96,true,true
curtail,4684131.522135588,39.96,true,true
y_gt,1051.1958553798638,40,true,false
y_bio,1802.1468397940937,40,true,false
z,0.6248728564118509,40,true,false
obj,8649843.995777354,40,true,false
curtail,4716997.145912433,40,true,false
y_gt,708.7365590837456,40,true,true
y_bio,1949.675306551616,40,true,true
z,0.6247588611461954,40,true,true
obj,8548431.994088473,40,true,true
curtail,4683886.3968272,40,true,true
y_gt,1051.1958553798638,40.04,true,false
y_bio,1802.1468397940937,40.04,true,false
z,0.6248728564118509,40.04,true,false
obj,8649916.081650944,40.04,true,false
curtail,4716997.145912433,40.04,true,false
y_gt,708.7365590837445,40.04,true,true
y_bio,1949.675306551617,40.04,true,true
z,0.624758861146195,40.04,true,true
obj,8548509.981100734,40.04,true,true
curtail,4683997.497546071,40.04,true,true
y_gt,1051.1958553798638,40.08,true,false
y_bio,1802.1468397940937,40.08,true,false
z,0.6248728564118509,40.08,true,false
obj,8649988.167524535,40.08,true,false
curtail,4716997.145912433,40.08,true,false
y_gt,708.7365590837453,40.08,true,true
y_bio,1949.6753065516177,40.08,true,true
z,0.6247588611461943,40.08,true,true
obj,8548587.968112998,40.08,true,true
curtail,4683547.890748783,40.08,true,true
y_gt,1051.1958553798638,40.11999999999999,true,false
y_bio,1802.1468397940937,40.11999999999999,true,false
z,0.6248728564118509,40.11999999999999,true,false
obj,8650060.253398128,40.11999999999999,true,false
curtail,4716997.145912433,40.11999999999999,true,false
y_gt,708.7365590837447,40.11999999999999,true,true
y_bio,1949.675306551617,40.11999999999999,true,true
z,0.6247588611461948,40.11999999999999,true,true
obj,8548665.95512526,40.11999999999999,true,true
curtail,4683915.71478464,40.11999999999999,true,true
y_gt,1051.1958553798638,40.160000000000004,true,false
y_bio,1802.1468397940937,40.160000000000004,true,false
z,0.6248728564118509,40.160000000000004,true,false
obj,8650132.33927172,40.160000000000004,true,false
curtail,4716997.145912433,40.160000000000004,true,false
y_gt,708.7365590837438,40.160000000000004,true,true
y_bio,1949.6753065516175,40.160000000000004,true,true
z,0.6247588611461946,40.160000000000004,true,true
obj,8548743.94213752,40.160000000000004,true,true
curtail,4683478.833567601,40.160000000000004,true,true
y_gt,1051.1958553798638,40.199999999999996,true,false
y_bio,1802.1468397940937,40.199999999999996,true,false
z,0.6248728564118509,40.199999999999996,true,false
obj,8650204.425145311,40.199999999999996,true,false
curtail,4716997.145912433,40.199999999999996,true,false
y_gt,708.736559083745,40.199999999999996,true,true
y_bio,1949.675306551617,40.199999999999996,true,true
z,0.6247588611461949,40.199999999999996,true,true
obj,8548821.929149782,40.199999999999996,true,true
curtail,4683619.976411682,40.199999999999996,true,true
