0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
0.07,0.07,0.07,0.07,0.07,0.07,0.06173823510670201,0.07,0.07,0.07,0.07,0.07,0.07,0.06502837833277801,0.07,0.07,0.07,0.07,0.07,0.07
0.07,0.07,0.068933918918907,0.06688603739347601,0.07,0.07,0.06173823510670201,0.06515373896679201,0.062327959912386,0.07,0.07,0.07,0.07,0.06502837833277801,0.07,0.06841956781800981,0.07,0.07,0.07,0.07
0.07,0.07,0.068933918918907,0.06688603739347601,0.07,0.07,0.06173823510670201,0.06515373896679201,0.062327959912386,0.07,0.07,0.07,0.07,0.06502837833277801,0.07,0.06828786513616342,0.07,0.067082205719746,0.07,0.07
0.07,0.07,0.068933918918907,0.06688603739347601,0.06703139625,0.07,0.06173823510670201,0.06515373896679201,0.062327959912386,0.07,0.057106252459508004,0.07,0.07,0.06502837833277801,0.07,0.06828786513616342,0.07,0.067082205719746,0.06952756547526301,0.07
0.07,0.07,0.068933918918907,0.06688603739347601,0.06703139625,0.07,0.06173823510670201,0.06515373896679201,0.062327959912386,0.0687116037190716,0.057106252459508004,0.0664063859375,0.07,0.06502837833277801,0.07,0.06828786513616342,0.07,0.067082205719746,0.06952756547526301,0.07
0.07,0.07,0.068933918918907,0.06688603739347601,0.0640627925,0.07,0.06173823510670201,0.06515373896679201,0.062327959912386,0.0687116037190716,0.057106252459508004,0.0664063859375,0.06544571683224401,0.06502837833277801,0.07,0.06828786513616342,0.07,0.067082205719746,0.06952756547526301,0.07
0.07,0.07,0.068933918918907,0.06688603739347601,0.0640627925,0.07,0.06173823510670201,0.06515373896679201,0.062327959912386,0.0687116037190716,0.057106252459508004,0.0664063859375,0.06089143366448801,0.06502837833277801,0.07,0.06828786513616342,0.07,0.067082205719746,0.06881891368824081,0.07
0.07,0.06090342743172801,0.066375324324617,0.06688603739347601,0.0640627925,0.07,0.06173823510670201,0.06515373896679201,0.062327959912386,0.0687116037190716,0.057106252459508004,0.0664063859375,0.06089143366448801,0.06502837833277801,0.07,0.06828786513616342,0.07,0.067082205719746,0.06881891368824081,0.07
0.07,0.05908411291874001,0.066375324324617,0.06688603739347601,0.0640627925,0.064143148276494,0.06173823510670201,0.06515373896679201,0.054655919824772,0.0687116037190716,0.057106252459508004,0.0664063859375,0.06089143366448801,0.06502837833277801,0.07,0.06697083831786602,0.065571481952732,0.067082205719746,0.06881891368824081,0.07
0.07,0.05271651212161601,0.066375324324617,0.06688603739347601,0.0640627925,0.064143148276494,0.06173823510670201,0.06515373896679201,0.054655919824772,0.0687116037190716,0.057106252459508004,0.0664063859375,0.06089143366448801,0.06005675666555601,0.07,0.06697083831786602,0.065571481952732,0.064164411439492,0.06881891368824081,0.07
0.07,0.05271651212161601,0.065309243243524,0.063532539201194,0.0640627925,0.064143148276494,0.06173823510670201,0.06515373896679201,0.054655919824772,0.0687116037190716,0.057106252459508004,0.0664063859375,0.06089143366448801,0.06005675666555601,0.07,0.06697083831786602,0.065571481952732,0.064164411439492,0.06881891368824081,0.06772399001830001
0.06332410000023801,0.05271651212161601,0.065309243243524,0.063532539201194,0.0640627925,0.058286296552988004,0.053476470213404015,0.06515373896679201,0.054655919824772,0.0674232074381432,0.057106252459508004,0.0664063859375,0.06089143366448801,0.06005675666555601,0.07,0.06697083831786602,0.065571481952732,0.064164411439492,0.06881891368824081,0.06772399001830001
0.06332410000023801,0.05271651212161601,0.063603513513442,0.063532539201194,0.0640627925,0.058286296552988004,0.053476470213404015,0.06030747793358401,0.054655919824772,0.0674232074381432,0.057106252459508004,0.0664063859375,0.06089143366448801,0.06005675666555601,0.07,0.06697083831786602,0.065571481952732,0.064164411439492,0.06881891368824081,0.06772399001830001
0.06332410000023801,0.05271651212161601,0.063603513513442,0.063532539201194,0.0640627925,0.058286296552988004,0.053476470213404015,0.06030747793358401,0.054655919824772,0.0674232074381432,0.057106252459508004,0.0664063859375,0.06089143366448801,0.06005675666555601,0.06367915978282601,0.06697083831786602,0.065571481952732,0.064164411439492,0.06881891368824081,0.06772399001830001
0.06332410000023801,0.05271651212161601,0.063603513513442,0.057304613986480006,0.0640627925,0.058286296552988004,0.053476470213404015,0.06030747793358401,0.054655919824772,0.0674232074381432,0.057106252459508004,0.0664063859375,0.06089143366448801,0.06005675666555601,0.06367915978282601,0.06697083831786602,0.065571481952732,0.064164411439492,0.06881891368824081,0.06772399001830001
0.06332410000023801,0.05271651212161601,0.0621109999999118,0.057304613986480006,0.0640627925,0.058286296552988004,0.053476470213404015,0.06030747793358401,0.054655919824772,0.0674232074381432,0.057106252459508004,0.0664063859375,0.06089143366448801,0.06005675666555601,0.06367915978282601,0.06697083831786602,0.065571481952732,0.064164411439492,0.06881891368824081,0.06772399001830001
0.06332410000023801,0.05271651212161601,0.0621109999999118,0.057304613986480006,0.0640627925,0.058286296552988004,0.053476470213404015,0.06030747793358401,0.054655919824772,0.0674232074381432,0.057106252459508004,0.0664063859375,0.06089143366448801,0.06005675666555601,0.06367915978282601,0.06697083831786602,0.065571481952732,0.064164411439492,0.06881891368824081,0.06772399001830001
0.06332410000023801,0.05271651212161601,0.0621109999999118,0.057304613986480006,0.0640627925,0.058286296552988004,0.053476470213404015,0.06030747793358401,0.054655919824772,0.0674232074381432,0.057106252459508004,0.0664063859375,0.06089143366448801,0.06005675666555601,0.06367915978282601,0.06697083831786602,0.065571481952732,0.064164411439492,0.06881891368824081,0.06772399001830001
0.05664820000047601,0.05271651212161601,0.0621109999999118,0.057304613986480006,0.0640627925,0.058286296552988004,0.053476470213404015,0.06030747793358401,0.054655919824772,0.0674232074381432,0.057106252459508004,0.0664063859375,0.06089143366448801,0.06005675666555601,0.06367915978282601,0.06697083831786602,0.065571481952732,0.064164411439492,0.06881891368824081,0.06772399001830001
0.05664820000047601,0.05271651212161601,0.0621109999999118,0.057304613986480006,0.0640627925,0.058286296552988004,0.053476470213404015,0.06030747793358401,0.054655919824772,0.0674232074381432,0.057106252459508004,0.0664063859375,0.06089143366448801,0.06005675666555601,0.06367915978282601,0.06697083831786602,0.065571481952732,0.064164411439492,0.06881891368824081,0.06772399001830001
0.05664820000047601,0.05271651212161601,0.0621109999999118,0.057304613986480006,0.0640627925,0.058286296552988004,0.053476470213404015,0.06030747793358401,0.054655919824772,0.0674232074381432,0.057106252459508004,0.0664063859375,0.06089143366448801,0.06005675666555601,0.06367915978282601,0.06697083831786602,0.065571481952732,0.064164411439492,0.06881891368824081,0.06772399001830001
0.05664820000047601,0.05271651212161601,0.0621109999999118,0.057304613986480006,0.0640627925,0.058286296552988004,0.053476470213404015,0.06030747793358401,0.054655919824772,0.0674232074381432,0.057106252459508004,0.0664063859375,0.06089143366448801,0.06005675666555601,0.06367915978282601,0.06697083831786602,0.065571481952732,0.064164411439492,0.06881891368824081,0.06772399001830001
0.05664820000047601,0.05271651212161601,0.0621109999999118,0.057304613986480006,0.0640627925,0.058286296552988004,0.053476470213404015,0.06030747793358401,0.054655919824772,0.0674232074381432,0.057106252459508004,0.0664063859375,0.06089143366448801,0.06005675666555601,0.06367915978282601,0.06697083831786602,0.065571481952732,0.064164411439492,0.06881891368824081,0.06772399001830001
0.05664820000047601,0.05271651212161601,0.0621109999999118,0.057304613986480006,0.0640627925,0.058286296552988004,0.053476470213404015,0.06030747793358401,0.054655919824772,0.0674232074381432,0.057106252459508004,0.0664063859375,0.06089143366448801,0.06005675666555601,0.06367915978282601,0.06697083831786602,0.065571481952732,0.064164411439492,0.06881891368824081,0.06772399001830001
0.05664820000047601,0.05271651212161601,0.0621109999999118,0.057304613986480006,0.0640627925,0.058286296552988004,0.04521470532010602,0.06030747793358401,0.054655919824772,0.0674232074381432,0.057106252459508004,0.0664063859375,0.06089143366448801,0.05508513499833401,0.06367915978282601,0.06697083831786602,0.065571481952732,0.064164411439492,0.06881891368824081,0.06772399001830001
0.05664820000047601,0.05271651212161601,0.0610449189188188,0.054190651379956004,0.0640627925,0.058286296552988004,0.04521470532010602,0.055461216900376004,0.046983879737157994,0.0674232074381432,0.057106252459508004,0.0664063859375,0.06089143366448801,0.05508513499833401,0.06367915978282601,0.06539040613587582,0.065571481952732,0.064164411439492,0.06881891368824081,0.06772399001830001
0.05664820000047601,0.05271651212161601,0.0610449189188188,0.054190651379956004,0.0640627925,0.058286296552988004,0.04521470532010602,0.055461216900376004,0.046983879737157994,0.0674232074381432,0.057106252459508004,0.0664063859375,0.06089143366448801,0.05508513499833401,0.06367915978282601,0.06525870345402943,0.065571481952732,0.061246617159238,0.06881891368824081,0.06772399001830001
0.05664820000047601,0.05271651212161601,0.0610449189188188,0.054190651379956004,0.06109418874999999,0.058286296552988004,0.04521470532010602,0.055461216900376004,0.046983879737157994,0.0674232074381432,0.044212504919016,0.0664063859375,0.06089143366448801,0.05508513499833401,0.06367915978282601,0.06525870345402943,0.065571481952732,0.061246617159238,0.06834647916350381,0.06772399001830001
0.05664820000047601,0.05271651212161601,0.0610449189188188,0.054190651379956004,0.06109418874999999,0.058286296552988004,0.04521470532010602,0.055461216900376004,0.046983879737157994,0.0661348111572148,0.044212504919016,0.062812771875,0.06089143366448801,0.05508513499833401,0.06367915978282601,0.06525870345402943,0.065571481952732,0.061246617159238,0.06834647916350381,0.06772399001830001
0.05664820000047601,0.05271651212161601,0.0610449189188188,0.054190651379956004,0.058125584999999994,0.058286296552988004,0.04521470532010602,0.055461216900376004,0.046983879737157994,0.0661348111572148,0.044212504919016,0.062812771875,0.056337150496732005,0.05508513499833401,0.06367915978282601,0.06525870345402943,0.065571481952732,0.061246617159238,0.06834647916350381,0.06772399001830001
0.05664820000047601,0.05271651212161601,0.0610449189188188,0.054190651379956004,0.058125584999999994,0.058286296552988004,0.04521470532010602,0.055461216900376004,0.06011612026284202,0.0661348111572148,0.044212504919016,0.062812771875,0.051782867328976,0.05508513499833401,0.06367915978282601,0.06525870345402943,0.07,0.061246617159238,0.06763782737648161,0.06772399001830001
0.05664820000047601,0.043619939553344006,0.0584863243245288,0.054190651379956004,0.058125584999999994,0.058286296552988004,0.04521470532010602,0.055461216900376004,0.06011612026284202,0.0661348111572148,0.044212504919016,0.062812771875,0.051782867328976,0.05508513499833401,0.06367915978282601,0.06525870345402943,0.07,0.061246617159238,0.06763782737648161,0.06772399001830001
0.05664820000047601,0.041800625040356004,0.0584863243245288,0.054190651379956004,0.058125584999999994,0.052429444829482,0.04521470532010602,0.055461216900376004,0.05244408017522802,0.0661348111572148,0.044212504919016,0.07,0.051782867328976,0.05508513499833401,0.06367915978282601,0.06394167663573203,0.065571481952732,0.061246617159238,0.06763782737648161,0.06772399001830001
0.05664820000047601,0.035433024243232004,0.0584863243245288,0.054190651379956004,0.058125584999999994,0.052429444829482,0.04521470532010602,0.055461216900376004,0.05244408017522802,0.0661348111572148,0.044212504919016,0.07,0.051782867328976,0.050113513331112004,0.06367915978282601,0.06394167663573203,0.065571481952732,0.058328822878984,0.06763782737648161,0.06772399001830001
0.05664820000047601,0.035433024243232004,0.0574202432434358,0.050837153187674004,0.058125584999999994,0.052429444829482,0.04521470532010602,0.055461216900376004,0.05244408017522802,0.0661348111572148,0.044212504919016,0.07,0.051782867328976,0.050113513331112004,0.06367915978282601,0.06394167663573203,0.065571481952732,0.058328822878984,0.06763782737648161,0.06544798003660002
0.04997230000071401,0.035433024243232004,0.0574202432434358,0.050837153187674004,0.058125584999999994,0.046572593105976,0.03695294042680802,0.055461216900376004,0.05244408017522802,0.0648464148762864,0.044212504919016,0.07,0.051782867328976,0.050113513331112004,0.06367915978282601,0.06394167663573203,0.07,0.058328822878984,0.06763782737648161,0.06544798003660002
0.04997230000071401,0.035433024243232004,0.055714513513353804,0.050837153187674004,0.058125584999999994,0.046572593105976,0.03695294042680802,0.050614955867168,0.05244408017522802,0.0648464148762864,0.044212504919016,0.07,0.051782867328976,0.050113513331112004,0.06367915978282601,0.06394167663573203,0.07,0.058328822878984,0.06763782737648161,0.06544798003660002
