1697.1701790191694,0
2469.3852293805444,0
1594.4502283645556,0
2377.1424921004505,0
1376.1479836062213,0
1846.8992301970643,0
1111.511885899747,0
1383.7679163272269,0
982.4843462528638,0
1153.9554064609463,0
947.1053911745022,0
1083.0585152016229,0
973.3346897690814,0
1107.5874872069244,0
1038.250997962429,0
1185.5752587417019,0
1108.586006826702,0
1248.4596656929325,0
1224.8298608933621,0
1412.05075645526,0
1393.8572988108267,0
1610.1747694263668,0
1521.971964475796,0
1769.0878209920156,0
1661.805165363901,0
1914.17875204829,0
1814.4874064497608,0
2172.454765436978,0
1958.4789044466775,0
2510.985777791034,0
2026.398161357734,0
2697.3570584408208,0
1887.6125144894982,0
2629.2908363362494,0
1817.4412627534614,0
2556.471175546164,0
1845.3150523001436,0
2685.695264054675,0
1859.466344601182,0
2771.6191431948323,0
1864.514096170373,0
2800.505885933303,0
1894.0481573683455,0
2873.7639965102185,0
1908.5848451688314,0
2876.3360750191555,0
1898.5568459033261,0
2857.41004295118,0
1877.06175080114,0
2836.753340777709,0
1795.792892344288,0
2797.163374314674,0
1578.5398864515505,0
2492.75139609972,0
1325.990032418446,0
2144.8849353961327,0
1215.2325045905936,0
2009.3310474755926,0
1176.5219362145172,0
1955.9642830191844,0
1178.1178952990458,0
1962.7105734839854,0
1188.1650007177172,0
1965.2798830959896,0
1241.936413912155,0
2018.2094905512997,0
1328.3758359540884,0
2104.3417784285903,0
1472.8321109273838,0
2290.8705207830394,0
1631.6747482304077,0
2489.343687015658,0
1766.2440829159077,0
2659.9181072213555,0
1902.1215281783218,0
2846.255712823649,0
2042.3414456128835,0
3035.365770315591,0
2110.830707314936,0
3115.9465720149965,0
1939.822518963579,0
2954.082619574478,0
1851.49133909247,0
2889.648706580443,0
1857.809527443827,0
2920.079876869561,0
1874.1900276274507,0
2989.380477664083,0
1883.3139955594745,0
2990.3130791931,0
1900.7249037792935,0
3013.465753705566,0
1907.6219745424785,0
2950.5991727424075,0
1891.5202155947825,0
2897.9848446841406,0
1851.4394282683627,0
2842.406503337853,0
1782.3987869088387,0
2753.7467812155733,0
1561.3695635347478,0
2388.236563700663,0
1295.9922295837425,0
1964.553672791808,0
1175.6827478128268,0
1809.187543785408,0
1142.6463077086553,0
1749.578619690058,0
1131.4115668231973,0
1737.943960251518,0
1132.0571801544677,0
1741.2495628822776,0
1189.5351053180045,0
1794.2289311047439,0
1250.0595137046696,0
1844.4856000581628,0
1388.912067323735,0
1960.6096294715176,0
1517.4766946607435,0
2084.782714891047,0
1654.7333596247736,0
2224.4691634586884,0
1832.9188638816754,0
2417.251341460004,0
1978.9223268390804,0
2510.7518084235758,0
2024.8444772129455,0
2695.354932655759,0
1858.2502365111116,0
2478.9202193977508,0
1780.0633272063278,0
2384.75445419007,0
1769.1522372456063,0
2392.530280879082,0
1773.007267827815,0
2334.855009460817,0
1765.9864900833857,0
2227.859909082944,0
1764.0899662952556,0
2135.7775074894253,0
1757.6003086929531,0
2033.7424004004301,0
1719.3312876591795,0
1952.4732215807298,0
1690.6160524996133,0
1906.9740678345258,0
1620.6203709758902,0
1742.8840847614663,0
1390.8169618379525,0
1382.7233633904577,0
1130.014411891362,0
971.4896865906195,0
1008.6730299968494,0
782.8929010501042,0
959.8542411678843,0
716.6677115634492,0
926.3487298829468,0
716.6677115634492,0
902.2580169754094,0
716.6677115634492,0
943.8968216127944,0
727.117662851891,0
1025.2817408835936,0
798.1283225737891,0
1228.7257859562324,0
917.2449974367246,0
1404.0597752892772,0
1113.3618492495655,0
